#{"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda":0.4,"lockdown":{"dynamic_bool":true,"lock_style":{"Random":[12151515,0.6]},"lock_threshold":1.1,"release_threshold":0.05},"recovery_prob":0.14,"samples":100000,"sir_seed":1489264107025,"system_size":200}
#bin log10_prob hits
1 1.0086001717619173 5100
2 -0.3334820194451191 232
3 -1.5528419686577812 14
4 -2.6989700043360187 1
5 -inf 0
6 -inf 0
7 -inf 0
8 -inf 0
9 -inf 0
10 -inf 0
11 -inf 0
12 -inf 0
13 -inf 0
14 -inf 0
15 -inf 0
16 -inf 0
17 -inf 0
18 -inf 0
19 -inf 0
20 -inf 0
21 -inf 0
22 -inf 0
23 -inf 0
24 -inf 0
25 -inf 0
26 -inf 0
27 -inf 0
28 -inf 0
29 -inf 0
30 -inf 0
31 -inf 0
32 -inf 0
33 -inf 0
34 -inf 0
35 -inf 0
36 -inf 0
37 -inf 0
38 -inf 0
39 -inf 0
40 -inf 0
41 -inf 0
42 -inf 0
43 -inf 0
44 -inf 0
45 -inf 0
46 -inf 0
47 -inf 0
48 -inf 0
49 -inf 0
50 -inf 0
51 -inf 0
52 -inf 0
53 -inf 0
54 -inf 0
55 -inf 0
56 -inf 0
57 -inf 0
58 -inf 0
59 -inf 0
60 -inf 0
61 -inf 0
62 -inf 0
63 -inf 0
64 -inf 0
65 -inf 0
66 -inf 0
67 -inf 0
68 -inf 0
69 -inf 0
70 -inf 0
71 -inf 0
72 -inf 0
73 -inf 0
74 -inf 0
75 -inf 0
76 -inf 0
77 -inf 0
78 -inf 0
79 -inf 0
80 -inf 0
81 -inf 0
82 -inf 0
83 -inf 0
84 -inf 0
85 -inf 0
86 -inf 0
87 -inf 0
88 -inf 0
89 -inf 0
90 -inf 0
91 -inf 0
92 -inf 0
93 -inf 0
94 -inf 0
95 -inf 0
96 -inf 0
97 -inf 0
98 -2.6989700043360187 1
99 -2.6989700043360187 1
100 -2.3979400086720375 2
101 -2.6989700043360187 1
102 -2.221848749616356 3
103 -2.221848749616356 3
104 -2 5
105 -2.3979400086720375 2
106 -1.698970004336019 10
107 -1.5528419686577812 14
108 -1.4948500216800944 16
109 -1.2676062401770316 27
110 -1.167491087293764 34
111 -1.1079053973095199 39
112 -0.7958800173440754 80
113 -0.686132779630847 103
114 -0.5686362358410129 135
115 -0.42481215507233894 188
116 -0.3353580244438745 231
117 -0.21467016498923308 305
118 -0.1203307943679468 379
119 0.01029995663981187 512
120 0.12188798510368115 662
121 0.18525876529658514 766
122 0.28958895254259676 974
123 0.3955011243056259 1243
124 0.48029446000300635 1511
125 0.5492485568540559 1771
126 0.6306312440204997 2136
127 0.6894864483642478 2446
128 0.7575478534692437 2861
129 0.8129133566428555 3250
130 0.8564872128686305 3593
131 0.8990540679981709 3963
132 0.9324737646771533 4280
133 0.9579901784068301 4539
134 0.969974730121715 4666
135 0.9773577295453013 4746
136 0.9912260756924949 4900
137 0.9924651478080431 4914
138 0.9764416893788443 4736
139 0.9643539292921932 4606
140 0.9488040459328111 4444
141 0.902546779313991 3995
142 0.8661691476337705 3674
143 0.8174331441113842 3284
144 0.7635777244666453 2901
145 0.6846658640258607 2419
146 0.6340740254874684 2153
147 0.5420781463356252 1742
148 0.4239009185284164 1327
149 0.3420276880874715 1099
150 0.23095955574856908 851
151 0.10380372095595658 635
152 -0.015022873584506824 483
153 -0.17134010346468043 337
154 -0.3487219860018562 224
155 -0.5406075122407692 144
156 -0.730487055782084 93
157 -0.853871964321762 70
158 -1.0655015487564323 43
159 -1.167491087293764 34
160 -1.2676062401770316 27
161 -1.6197887582883943 12
162 -2.6989700043360187 1
163 -2.0969100130080562 4
164 -inf 0
165 -2.3979400086720375 2
166 -inf 0
167 -2.6989700043360187 1
168 -inf 0
169 -inf 0
170 -inf 0
171 -inf 0
172 -inf 0
173 -inf 0
174 -inf 0
175 -inf 0
176 -inf 0
177 -inf 0
178 -inf 0
179 -inf 0
180 -inf 0
181 -inf 0
182 -inf 0
183 -inf 0
184 -inf 0
185 -inf 0
186 -inf 0
187 -inf 0
188 -inf 0
189 -inf 0
190 -inf 0
191 -inf 0
192 -inf 0
193 -inf 0
194 -inf 0
195 -inf 0
196 -inf 0
197 -inf 0
198 -inf 0
199 -inf 0
200 -inf 0
