#{"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda":0.4,"lockdown":{"dynamic_bool":true,"lock_style":{"Random":[12151515,0.6]},"lock_threshold":1.1,"release_threshold":0.05},"recovery_prob":0.14,"samples":100000,"sir_seed":1489264107025,"system_size":200}
#bin log10_prob hits
1 0.9864134054654685 4846
2 -0.08618614761628329 410
3 -0.8860566476931631 65
4 -1.4202164033831899 19
5 -2.0969100130080562 4
6 -2.221848749616356 3
7 -inf 0
8 -inf 0
9 -inf 0
10 -inf 0
11 -inf 0
12 -inf 0
13 -inf 0
14 -inf 0
15 -inf 0
16 -inf 0
17 -inf 0
18 -inf 0
19 -inf 0
20 -inf 0
21 -inf 0
22 -inf 0
23 -inf 0
24 -inf 0
25 -inf 0
26 -inf 0
27 -inf 0
28 -inf 0
29 -inf 0
30 -inf 0
31 -inf 0
32 -inf 0
33 -inf 0
34 -inf 0
35 -inf 0
36 -inf 0
37 -inf 0
38 -inf 0
39 -inf 0
40 -inf 0
41 -inf 0
42 -inf 0
43 -inf 0
44 -inf 0
45 -inf 0
46 -inf 0
47 -inf 0
48 -inf 0
49 -inf 0
50 -inf 0
51 -inf 0
52 -inf 0
53 -inf 0
54 -inf 0
55 -inf 0
56 -inf 0
57 -inf 0
58 -inf 0
59 -inf 0
60 -inf 0
61 -inf 0
62 -inf 0
63 -inf 0
64 -inf 0
65 -inf 0
66 -inf 0
67 -inf 0
68 -inf 0
69 -inf 0
70 -inf 0
71 -inf 0
72 -inf 0
73 -inf 0
74 -inf 0
75 -inf 0
76 -inf 0
77 -inf 0
78 -inf 0
79 -inf 0
80 -inf 0
81 -inf 0
82 -inf 0
83 -inf 0
84 -inf 0
85 -inf 0
86 -inf 0
87 -inf 0
88 -inf 0
89 -inf 0
90 -inf 0
91 -inf 0
92 -inf 0
93 -inf 0
94 -inf 0
95 -inf 0
96 -inf 0
97 -inf 0
98 -inf 0
99 -inf 0
100 -inf 0
101 -inf 0
102 -inf 0
103 -inf 0
104 -inf 0
105 -inf 0
106 -inf 0
107 -inf 0
108 -inf 0
109 -inf 0
110 -inf 0
111 -inf 0
112 -inf 0
113 -inf 0
114 -inf 0
115 -inf 0
116 -inf 0
117 -inf 0
118 -inf 0
119 -inf 0
120 -inf 0
121 -inf 0
122 -inf 0
123 -inf 0
124 -inf 0
125 -inf 0
126 -inf 0
127 -inf 0
128 -inf 0
129 -inf 0
130 -inf 0
131 -inf 0
132 -inf 0
133 -inf 0
134 -inf 0
135 -inf 0
136 -inf 0
137 -inf 0
138 -inf 0
139 -inf 0
140 -inf 0
141 -inf 0
142 -inf 0
143 -inf 0
144 -inf 0
145 -inf 0
146 -inf 0
147 -inf 0
148 -inf 0
149 -inf 0
150 -inf 0
151 -inf 0
152 -inf 0
153 -inf 0
154 -inf 0
155 -inf 0
156 -inf 0
157 -inf 0
158 -inf 0
159 -inf 0
160 -inf 0
161 -inf 0
162 -inf 0
163 -inf 0
164 -inf 0
165 -inf 0
166 -inf 0
167 -inf 0
168 -inf 0
169 -inf 0
170 -inf 0
171 -inf 0
172 -inf 0
173 -inf 0
174 -2.6989700043360187 1
175 -inf 0
176 -inf 0
177 -inf 0
178 -2.221848749616356 3
179 -2 5
180 -1.920818753952375 6
181 -1.6575773191777938 11
182 -1.5228787452803374 15
183 -1.065501548756432 43
184 -1.008773924307505 49
185 -0.7258421507363204 94
186 -0.48678239993206107 163
187 -0.3391345219961308 229
188 -0.040958607678906134 455
189 0.16375752398195598 729
190 0.38810120157051653 1222
191 0.5976951859255122 1980
192 0.799753966411886 3153
193 0.996949248495381 4965
194 1.1565491513317814 7170
195 1.309843004716071 10205
196 1.4239336448373052 13271
197 1.514441490246763 16346
198 1.509632570126513 16166
199 1.4017795213538413 12611
200 1.061527870890508 5761
