#{"energy":"C","graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda":0.4,"large_deviation_param":{"markov_seed":782063498562509862,"time_steps":1000},"lockdown":{"dynamic_bool":true,"lock_style":{"Random":[12151515,0.6]},"lock_threshold":0.1,"release_threshold":0.05},"randomize":{"Markov":{"every":1,"step_size":100}},"recovery_prob":0.14,"samples":1000000,"sir_seed":1489264107025,"system_size":1000}
#bin log10_prob hits
714 -inf 0
715 -inf 0
716 -inf 0
717 -inf 0
718 -inf 0
719 -inf 0
720 -inf 0
721 -inf 0
722 -inf 0
723 -inf 0
724 -inf 0
725 -inf 0
726 -inf 0
727 -inf 0
728 -inf 0
729 -inf 0
730 -inf 0
731 -inf 0
732 -inf 0
733 -inf 0
734 -inf 0
735 -inf 0
736 -inf 0
737 -inf 0
738 -inf 0
739 -inf 0
740 -inf 0
741 -inf 0
742 -inf 0
743 -inf 0
744 -inf 0
745 -inf 0
746 -inf 0
747 -inf 0
748 -inf 0
749 -inf 0
750 -inf 0
751 -inf 0
752 -inf 0
753 -inf 0
754 -inf 0
755 -inf 0
756 -inf 0
757 -inf 0
758 -inf 0
759 -inf 0
760 -inf 0
761 -inf 0
762 -inf 0
763 -inf 0
764 -inf 0
765 -inf 0
766 -inf 0
767 -inf 0
768 -inf 0
769 -inf 0
770 -inf 0
771 -inf 0
772 -inf 0
773 -inf 0
774 -inf 0
775 -inf 0
776 -inf 0
777 -inf 0
778 -inf 0
779 -inf 0
780 -inf 0
781 -inf 0
782 -inf 0
783 -inf 0
784 -inf 0
785 -inf 0
786 -inf 0
787 -inf 0
788 -inf 0
789 -inf 0
790 -inf 0
791 -inf 0
792 -inf 0
793 -inf 0
794 -inf 0
795 -inf 0
796 -inf 0
797 -inf 0
798 -inf 0
799 -inf 0
800 -inf 0
801 -inf 0
802 -inf 0
803 -inf 0
804 -inf 0
805 -inf 0
806 -inf 0
807 -inf 0
808 -inf 0
809 -inf 0
810 -inf 0
811 -inf 0
812 -inf 0
813 -inf 0
814 -inf 0
815 -inf 0
816 -inf 0
817 -inf 0
818 -inf 0
819 -inf 0
820 -inf 0
821 -inf 0
822 -inf 0
823 -inf 0
824 -inf 0
825 -inf 0
826 -inf 0
827 -inf 0
828 -inf 0
829 -inf 0
830 -inf 0
831 -inf 0
832 -inf 0
833 -inf 0
834 -inf 0
835 -inf 0
836 -inf 0
837 -inf 0
838 -inf 0
839 -inf 0
840 -inf 0
841 -inf 0
842 -inf 0
843 -inf 0
844 -inf 0
845 -inf 0
846 -inf 0
847 -inf 0
848 -inf 0
849 -inf 0
850 -inf 0
851 -inf 0
852 -inf 0
853 -inf 0
854 -inf 0
855 -inf 0
856 -inf 0
857 -inf 0
858 -inf 0
859 -inf 0
860 -inf 0
861 -inf 0
862 -inf 0
863 -inf 0
864 -inf 0
865 -inf 0
866 -inf 0
867 -inf 0
868 -inf 0
869 -inf 0
870 -inf 0
871 -inf 0
872 -inf 0
873 -inf 0
874 -inf 0
875 -inf 0
876 -inf 0
877 -inf 0
878 -inf 0
879 -inf 0
880 -inf 0
881 -inf 0
882 -inf 0
883 -inf 0
884 -inf 0
885 -inf 0
886 -inf 0
887 -inf 0
888 -inf 0
889 -inf 0
890 -inf 0
891 -inf 0
892 -inf 0
893 -inf 0
894 -inf 0
895 -inf 0
896 -inf 0
897 -inf 0
898 -inf 0
899 -inf 0
900 -inf 0
901 -inf 0
902 -inf 0
903 -inf 0
904 -inf 0
905 -inf 0
906 -inf 0
907 -inf 0
908 -inf 0
909 -inf 0
910 -inf 0
911 -inf 0
912 -inf 0
913 -inf 0
914 -inf 0
915 -inf 0
916 -inf 0
917 -inf 0
918 -inf 0
919 -inf 0
920 -inf 0
921 -inf 0
922 -inf 0
923 -inf 0
924 -inf 0
925 -inf 0
926 -inf 0
927 -inf 0
928 -inf 0
929 -inf 0
930 -inf 0
931 -inf 0
932 -inf 0
933 -inf 0
934 -inf 0
935 -inf 0
936 -inf 0
937 -inf 0
938 -inf 0
939 -inf 0
940 -inf 0
941 -inf 0
942 -inf 0
943 -inf 0
944 -inf 0
945 -inf 0
946 -inf 0
947 -inf 0
948 -inf 0
949 -inf 0
950 -inf 0
951 -inf 0
952 -inf 0
953 -inf 0
954 -inf 0
955 -inf 0
956 -inf 0
957 -inf 0
958 -inf 0
959 -inf 0
960 -inf 0
961 -inf 0
962 -inf 0
963 -inf 0
964 -inf 0
965 -inf 0
966 -inf 0
967 -inf 0
968 -inf 0
969 -inf 0
970 -inf 0
971 -inf 0
972 -inf 0
973 -inf 0
974 -inf 0
975 -inf 0
976 -inf 0
977 -inf 0
978 -inf 0
979 -inf 0
980 -inf 0
981 -inf 0
982 -inf 0
983 -inf 0
984 -inf 0
985 -inf 0
986 -inf 0
987 -inf 0
988 -inf 0
989 -inf 0
990 -inf 0
991 -inf 0
992 -inf 0
993 -inf 0
994 -inf 0
995 -inf 0
996 -inf 0
997 -inf 0
998 -inf 0
999 -inf 0
1000 -inf 0
